"Symbol","IndustryClassificationID","IndustryClassificationName","ImplementDate","IndustryCode","IndustryName","InstitutionID"
"002151","P0211","申银万国行业分类2014修订版","2007-08-13","650101","航天装备","102569"
"002151","P0221","中国上市公司协会上市公司行业分类","2007-08-13","C39","计算机、通信和其他电子设备制造业","102569"
"002151","P0206","中证行业分类","2012-05-16","08020101","通信设备","102569"
"002151","P0212","中信证券行业分类","2015-08-11","ZX220301","其他军工Ⅲ","102569"
"002151","P0215","中证行业分类2016年版","2016-12-12","08020101","通信终端设备","102569"
"002151","P0217","中信证券行业分类2.0修订版","2019-12-01","283010","其他军工Ⅲ","102569"
"002151","P0218","申银万国行业分类2021修订版","2021-07-30","650501","军工电子Ⅲ","102569"
"002151","P0219","中证行业分类2021年版","2021-12-13","50201010","通信终端设备及组件","102569"
"002156","P0203","申银万国行业分类2011修订版","2007-08-16","270101","集成电路","103165"
"002156","P0201","证监会行业分类2001年版","2007-08-16","C5110","电子器件制造业","103165"
"002156","P0207","证监会行业分类2012年版","2007-08-16","C39","计算机、通信和其他电子设备制造业","103165"
"002156","P0211","申银万国行业分类2014修订版","2007-08-16","270101","集成电路","103165"
"002156","P0221","中国上市公司协会上市公司行业分类","2007-08-16","C39","计算机、通信和其他电子设备制造业","103165"
"002156","P0206","中证行业分类","2012-05-16","07030102","半导体产品","103165"
"002156","P0212","中信证券行业分类","2015-08-11","ZX350101","半导体Ⅲ","103165"
"002156","P0215","中证行业分类2016年版","2016-12-12","07030101","半导体","103165"
"002156","P0217","中信证券行业分类2.0修订版","2019-12-01","601020","集成电路","103165"
"002156","P0218","申银万国行业分类2021修订版","2021-07-30","270107","集成电路封测","103165"
"002156","P0219","中证行业分类2021年版","2021-12-13","45301030","集成电路封测","103165"
"002161","P0203","申银万国行业分类2011修订版","2007-08-21","470303","系统集成","102399"
"002161","P0201","证监会行业分类2001年版","2007-08-21","G8101","通信设备制造业","102399"
"002161","P0207","证监会行业分类2012年版","2007-08-21","C39","计算机、通信和其他电子设备制造业","102399"
"002161","P0211","申银万国行业分类2014修订版","2007-08-21","710201","软件开发","102399"
"002161","P0221","中国上市公司协会上市公司行业分类","2007-08-21","C39","计算机、通信和其他电子设备制造业","102399"
"002161","P0203","申银万国行业分类2011修订版","2009-06-01","270401","其他电子","102399"
"002161","P0211","申银万国行业分类2014修订版","2009-06-01","270401","其他电子","102399"
"002161","P0206","中证行业分类","2012-05-16","07020201","电子设备制造商","102399"
"002161","P0212","中信证券行业分类","2015-08-11","ZX360202","其他","102399"
"002161","P0215","中证行业分类2016年版","2016-12-12","07020201","电子设备及仪表制造商","102399"
"002161","P0212","中信证券行业分类","2019-10-28","ZX360208","CS其他通信设备制造","102399"
"002161","P0217","中信证券行业分类2.0修订版","2019-12-01","612020","其他通信设备","102399"
"002161","P0218","申银万国行业分类2021修订版","2021-07-30","270401","其他电子Ⅲ","102399"
"002161","P0219","中证行业分类2021年版","2021-12-13","50201010","通信终端设备及组件","102399"
"002169","P0203","申银万国行业分类2011修订版","2007-09-19","260402","电气自控设备","102572"
"002169","P0201","证监会行业分类2001年版","2007-09-19","C7610","输配电及控制设备制造业","102572"
"002169","P0207","证监会行业分类2012年版","2007-09-19","C38","电气机械及器材制造业","102572"
"002169","P0211","申银万国行业分类2014修订版","2007-09-19","640209","其它专用机械","102572"
"002169","P0221","中国上市公司协会上市公司行业分类","2007-09-19","C38","电气机械和器材制造业","102572"
"002169","P0206","中证行业分类","2012-05-16","02010401","电气部件与设备","102572"
"002169","P0211","申银万国行业分类2014修订版","2014-01-06","630201","电网自动化","102572"
"002169","P0211","申银万国行业分类2014修订版","2014-02-21","630202","工控自动化","102572"
"002169","P0212","中信证券行业分类","2015-08-11","ZX210202","二次设备","102572"
"002169","P0215","中证行业分类2016年版","2016-12-12","02010401","电气部件与设备","102572"
"002169","P0217","中信证券行业分类2.0修订版","2019-12-01","272030","电力电子及自动化","102572"
"002169","P0218","申银万国行业分类2021修订版","2021-07-30","630803","电网自动化设备","102572"
"002169","P0219","中证行业分类2021年版","2021-12-13","20302010","电网自动化","102572"
"002176","P0203","申银万国行业分类2011修订版","2007-10-12","260401","电机","103185"
"002176","P0201","证监会行业分类2001年版","2007-10-12","C7601","电机制造业","103185"
"002176","P0207","证监会行业分类2012年版","2007-10-12","C38","电气机械及器材制造业","103185"
"002176","P0211","申银万国行业分类2014修订版","2007-10-12","630101","电机","103185"
"002176","P0221","中国上市公司协会上市公司行业分类","2007-10-12","C38","电气机械和器材制造业","103185"
"002176","P0206","中证行业分类","2012-05-16","02010401","电气部件与设备","103185"
"002176","P0212","中信证券行业分类","2015-08-11","ZX200501","仪器仪表Ⅲ","103185"
"002176","P0206","中证行业分类","2016-04-08","03010201","汽车制造商","103185"
"002176","P0206","中证行业分类","2016-06-14","02010602","工业机械","103185"
"002176","P0215","中证行业分类2016年版","2016-12-12","02010401","电气部件与设备","103185"
"002176","P0217","中信证券行业分类2.0修订版","2019-12-01","274030","车用电机电控","103185"
"002176","P0218","申银万国行业分类2021修订版","2021-07-30","630101","电机Ⅲ","103185"
"002176","P0219","中证行业分类2021年版","2021-12-13","20401040","电动机与工控自动化","103185"
"002176","P0218","申银万国行业分类2021修订版","2022-07-29","240603","锂","103185"
"002176","P0221","中国上市公司协会上市公司行业分类","2023-05-01","B09","有色金属矿采选业","103185"
"002176","P0219","中证行业分类2021年版","2023-06-12","15203030","锂","103185"
"002176","P0218","申银万国行业分类2021修订版","2024-07-30","630101","电机Ⅲ","103185"
"002176","P0221","中国上市公司协会上市公司行业分类","2025-01-24","C32","有色金属冶炼和压延加工业","103185"
"002179","P0203","申银万国行业分类2011修订版","2007-11-01","270401","其他电子","102401"
"002179","P0201","证监会行业分类2001年版","2007-11-01","C5110","电子器件制造业","102401"
"002179","P0207","证监会行业分类2012年版","2007-11-01","C39","计算机、通信和其他电子设备制造业","102401"
"002179","P0211","申银万国行业分类2014修订版","2007-11-01","270401","其他电子","102401"
"002179","P0221","中国上市公司协会上市公司行业分类","2007-11-01","C39","计算机、通信和其他电子设备制造业","102401"
"002179","P0203","申银万国行业分类2011修订版","2011-10-10","270502","电子零部件制造","102401"
"002179","P0211","申银万国行业分类2014修订版","2011-10-10","270502","电子零部件制造","102401"
"002179","P0206","中证行业分类","2012-05-16","07020201","电子设备制造商","102401"
"002179","P0212","中信证券行业分类","2015-08-11","ZX220102","航天军工","102401"
"002179","P0215","中证行业分类2016年版","2016-12-12","07020201","电子设备及仪表制造商","102401"
"002179","P0211","申银万国行业分类2014修订版","2019-07-08","650201","航空装备","102401"
"002179","P0217","中信证券行业分类2.0修订版","2019-12-01","281020","航天军工","102401"
"002179","P0218","申银万国行业分类2021修订版","2021-07-30","650501","军工电子Ⅲ","102401"
"002179","P0219","中证行业分类2021年版","2021-12-13","20101010","航空","102401"
"002180","P0203","申银万国行业分类2011修订版","2007-11-13","260402","电气自控设备","102403"
"002180","P0201","证监会行业分类2001年版","2007-11-13","C7610","输配电及控制设备制造业","102403"
"002180","P0207","证监会行业分类2012年版","2007-11-13","C38","电气机械及器材制造业","102403"
"002180","P0211","申银万国行业分类2014修订版","2007-11-13","640209","其它专用机械","102403"
"002180","P0221","中国上市公司协会上市公司行业分类","2007-11-13","C38","电气机械和器材制造业","102403"
"002180","P0206","中证行业分类","2012-05-16","02010401","电气部件与设备","102403"
"002180","P0211","申银万国行业分类2014修订版","2014-01-06","630201","电网自动化","102403"
"002180","P0206","中证行业分类","2014-10-08","07020201","电子设备制造商","102403"
"002180","P0207","证监会行业分类2012年版","2015-01-22","C39","计算机、通信和其他电子设备制造业","102403"
"002180","P0221","中国上市公司协会上市公司行业分类","2015-01-22","C39","计算机、通信和其他电子设备制造业","102403"
"002180","P0211","申银万国行业分类2014修订版","2015-07-06","270101","集成电路","102403"
"002180","P0212","中信证券行业分类","2015-08-11","ZX350101","半导体Ⅲ","102403"
"002180","P0215","中证行业分类2016年版","2016-12-12","07020201","电子设备及仪表制造商","102403"
"002180","P0215","中证行业分类2016年版","2018-06-11","07030101","半导体","102403"
"002180","P0211","申银万国行业分类2014修订版","2019-07-08","710101","计算机设备","102403"
"002180","P0217","中信证券行业分类2.0修订版","2019-12-01","601020","集成电路","102403"
"002180","P0218","申银万国行业分类2021修订版","2021-07-30","270104","数字芯片设计","102403"
"002180","P0219","中证行业分类2021年版","2021-12-13","45201010","电脑与外围设备","102403"
"002180","P0218","申银万国行业分类2021修订版","2023-03-17","710103","其他计算机设备","102403"
"002184","P0203","申银万国行业分类2011修订版","2007-11-16","260402","电气自控设备","102606"
"002184","P0201","证监会行业分类2001年版","2007-11-16","G8799","其他计算机应用服务业","102606"
"002184","P0207","证监会行业分类2012年版","2007-11-16","I64","互联网和相关服务","102606"
"002184","P0211","申银万国行业分类2014修订版","2007-11-16","640209","其它专用机械","102606"
"002184","P0221","中国上市公司协会上市公司行业分类","2007-11-16","I64","互联网和相关服务","102606"
"002184","P0203","申银万国行业分类2011修订版","2011-10-10","260405","其他电力设备","102606"
"002184","P0211","申银万国行业分类2014修订版","2011-10-10","630301","综合电力设备商","102606"
"002184","P0206","中证行业分类","2012-05-16","02010401","电气部件与设备","102606"
"002184","P0207","证监会行业分类2012年版","2012-10-26","C38","电气机械及器材制造业","102606"
"002184","P0221","中国上市公司协会上市公司行业分类","2012-10-26","C38","电气机械和器材制造业","102606"
"002184","P0211","申银万国行业分类2014修订版","2014-01-06","630306","其它电源设备","102606"
"002184","P0211","申银万国行业分类2014修订版","2014-02-21","630202","工控自动化","102606"
"002184","P0212","中信证券行业分类","2015-08-11","ZX200305","其他通用机械","102606"
"002184","P0215","中证行业分类2016年版","2016-12-12","02010401","电气部件与设备","102606"
"002184","P0217","中信证券行业分类2.0修订版","2019-12-01","272030","电力电子及自动化","102606"
"002184","P0218","申银万国行业分类2021修订版","2021-07-30","640702","工控设备","102606"
"002184","P0219","中证行业分类2021年版","2021-12-13","20401040","电动机与工控自动化","102606"
"002185","P0203","申银万国行业分类2011修订版","2007-11-20","270101","集成电路","102469"
"002185","P0201","证监会行业分类2001年版","2007-11-20","C5115","电子元件制造业","102469"
"002185","P0207","证监会行业分类2012年版","2007-11-20","C39","计算机、通信和其他电子设备制造业","102469"
"002185","P0211","申银万国行业分类2014修订版","2007-11-20","270101","集成电路","102469"
"002185","P0221","中国上市公司协会上市公司行业分类","2007-11-20","C39","计算机、通信和其他电子设备制造业","102469"
"002185","P0206","中证行业分类","2012-05-16","07030102","半导体产品","102469"
"002185","P0212","中信证券行业分类","2015-08-11","ZX350101","半导体Ⅲ","102469"
"002185","P0215","中证行业分类2016年版","2016-12-12","07030101","半导体","102469"
"002185","P0217","中信证券行业分类2.0修订版","2019-12-01","601020","集成电路","102469"
"002185","P0218","申银万国行业分类2021修订版","2021-07-30","270107","集成电路封测","102469"
"002185","P0219","中证行业分类2021年版","2021-12-13","45301030","集成电路封测","102469"
"002189","P0203","申银万国行业分类2011修订版","2007-12-03","270401","其他电子","102526"
"002189","P0201","证监会行业分类2001年版","2007-12-03","C5110","电子器件制造业","102526"
"002189","P0207","证监会行业分类2012年版","2007-12-03","C39","计算机、通信和其他电子设备制造业","102526"
"002189","P0211","申银万国行业分类2014修订版","2007-12-03","270401","其他电子","102526"
"002189","P0221","中国上市公司协会上市公司行业分类","2007-12-03","C39","计算机、通信和其他电子设备制造业","102526"
"002189","P0203","申银万国行业分类2011修订版","2011-10-10","270303","光学元件","102526"
"002189","P0211","申银万国行业分类2014修订版","2011-10-10","270303","光学元件","102526"
"002189","P0206","中证行业分类","2012-05-16","07020201","电子设备制造商","102526"
"002189","P0212","中信证券行业分类","2015-08-11","ZX350301","其他元器件Ⅲ","102526"
"002189","P0215","中证行业分类2016年版","2016-12-12","07020201","电子设备及仪表制造商","102526"
"002189","P0217","中信证券行业分类2.0修订版","2019-12-01","605010","消费电子组件","102526"
"002189","P0215","中证行业分类2016年版","2020-06-15","07020202","光电子器件","102526"
"002189","P0218","申银万国行业分类2021修订版","2021-07-30","650501","军工电子Ⅲ","102526"
"002189","P0219","中证行业分类2021年版","2021-12-13","45203030","光学元件","102526"
"002194","P0203","申银万国行业分类2011修订版","2007-12-07","470303","系统集成","102482"
"002194","P0201","证监会行业分类2001年版","2007-12-07","G8101","通信设备制造业","102482"
"002194","P0207","证监会行业分类2012年版","2007-12-07","C39","计算机、通信和其他电子设备制造业","102482"
"002194","P0211","申银万国行业分类2014修订版","2007-12-07","710201","软件开发","102482"
"002194","P0221","中国上市公司协会上市公司行业分类","2007-12-07","C39","计算机、通信和其他电子设备制造业","102482"
"002194","P0203","申银万国行业分类2011修订版","2008-06-03","320103","通信传输设备","102482"
"002194","P0211","申银万国行业分类2014修订版","2008-06-03","730202","通信传输设备","102482"
"002194","P0206","中证行业分类","2012-05-16","08020101","通信设备","102482"
"002194","P0212","中信证券行业分类","2015-08-11","ZX360205","网络接配及塔设","102482"
"002194","P0215","中证行业分类2016年版","2016-12-12","08020102","通信传输设备","102482"
"002194","P0217","中信证券行业分类2.0修订版","2019-12-01","612050","网络接配及塔设","102482"
"002194","P0218","申银万国行业分类2021修订版","2021-07-30","730204","通信网络设备及器件","102482"
"002194","P0219","中证行业分类2021年版","2021-12-13","50201020","通信系统设备及组件","102482"
"002199","P0203","申银万国行业分类2011修订版","2007-12-21","270203","被动元件","102363"
"002199","P0201","证监会行业分类2001年版","2007-12-21","C5115","电子元件制造业","102363"
"002199","P0207","证监会行业分类2012年版","2007-12-21","C39","计算机、通信和其他电子设备制造业","102363"
"002199","P0211","申银万国行业分类2014修订版","2007-12-21","270203","被动元件","102363"
"002199","P0221","中国上市公司协会上市公司行业分类","2007-12-21","C39","计算机、通信和其他电子设备制造业","102363"
"002199","P0206","中证行业分类","2012-05-16","07020201","电子设备制造商","102363"
"002199","P0212","中信证券行业分类","2015-08-11","ZX350301","其他元器件Ⅲ","102363"
"002199","P0215","中证行业分类2016年版","2016-12-12","07020201","电子设备及仪表制造商","102363"
"002199","P0217","中信证券行业分类2.0修订版","2019-12-01","603030","被动元件","102363"
"002199","P0218","申银万国行业分类2021修订版","2021-07-30","270203","被动元件","102363"
"002199","P0219","中证行业分类2021年版","2021-12-13","45202020","被动元件","102363"
"002214","P0203","申银万国行业分类2011修订版","2008-02-18","270401","其他电子","102744"
"002214","P0201","证监会行业分类2001年版","2008-02-18","C57","其他电子设备制造业","102744"
"002214","P0207","证监会行业分类2012年版","2008-02-18","C39","计算机、通信和其他电子设备制造业","102744"
"002214","P0211","申银万国行业分类2014修订版","2008-02-18","270401","其他电子","102744"
"002214","P0221","中国上市公司协会上市公司行业分类","2008-02-18","C39","计算机、通信和其他电子设备制造业","102744"
"002214","P0206","中证行业分类","2012-05-16","07020201","电子设备制造商","102744"
"002214","P0212","中信证券行业分类","2015-08-11","ZX220301","其他军工Ⅲ","102744"
"002214","P0215","中证行业分类2016年版","2016-12-12","07020201","电子设备及仪表制造商","102744"
"002214","P0217","中信证券行业分类2.0修订版","2019-12-01","283010","其他军工Ⅲ","102744"
"002214","P0215","中证行业分类2016年版","2020-06-15","07020202","光电子器件","102744"
"002214","P0218","申银万国行业分类2021修订版","2021-07-30","650501","军工电子Ⅲ","102744"
"002214","P0219","中证行业分类2021年版","2021-12-13","20102010","国防装备","102744"
"002217","P0203","申银万国行业分类2011修订版","2008-02-20","220201","纯碱","102418"
"002217","P0201","证监会行业分类2001年版","2008-02-20","C4301","基本化学原料制造业","102418"
"002217","P0207","证监会行业分类2012年版","2008-02-20","C26","化学原料及化学制品制造业","102418"
"002217","P0211","申银万国行业分类2014修订版","2008-02-20","220201","纯碱","102418"
"002217","P0221","中国上市公司协会上市公司行业分类","2008-02-20","C26","化学原料和化学制品制造业","102418"
"002217","P0203","申银万国行业分类2011修订版","2008-06-03","220307","民爆用品","102418"
"002217","P0211","申银万国行业分类2014修订版","2008-06-03","220307","民爆用品","102418"
"002217","P0206","中证行业分类","2012-05-16","01010102","多种化学制品","102418"
"002217","P0206","中证行业分类","2012-07-02","01010101","商品化工","102418"
"002217","P0206","中证行业分类","2015-06-16","07020201","电子设备制造商","102418"
"002217","P0211","申银万国行业分类2014修订版","2015-07-06","270301","显示器件","102418"
"002217","P0207","证监会行业分类2012年版","2015-07-20","C39","计算机、通信和其他电子设备制造业","102418"
"002217","P0221","中国上市公司协会上市公司行业分类","2015-07-20","C39","计算机、通信和其他电子设备制造业","102418"
"002217","P0212","中信证券行业分类","2015-08-11","ZX350301","其他元器件Ⅲ","102418"
"002217","P0215","中证行业分类2016年版","2016-12-12","07020202","光电子器件","102418"
"002217","P0217","中信证券行业分类2.0修订版","2019-12-01","605010","消费电子组件","102418"
"002217","P0218","申银万国行业分类2021修订版","2021-07-30","270301","面板","102418"
"002217","P0219","中证行业分类2021年版","2021-12-13","45203010","面板","102418"
"002218","P0203","申银万国行业分类2011修订版","2008-02-28","260403","电源设备","102419"
"002218","P0201","证监会行业分类2001年版","2008-02-28","C57","其他电子设备制造业","102419"
"002218","P0207","证监会行业分类2012年版","2008-02-28","C39","计算机、通信和其他电子设备制造业","102419"
"002218","P0211","申银万国行业分类2014修订版","2008-02-28","630303","光伏设备","102419"
"002218","P0221","中国上市公司协会上市公司行业分类","2008-02-28","C39","计算机、通信和其他电子设备制造业","102419"
"002218","P0206","中证行业分类","2012-05-16","07020201","电子设备制造商","102419"
"002218","P0211","申银万国行业分类2014修订版","2014-01-06","630305","储能设备","102419"
"002218","P0211","申银万国行业分类2014修订版","2014-02-21","630303","光伏设备","102419"
"002218","P0207","证监会行业分类2012年版","2014-07-01","C38","电气机械及器材制造业","102419"
"002218","P0221","中国上市公司协会上市公司行业分类","2014-07-01","C38","电气机械和器材制造业","102419"
"002218","P0212","中信证券行业分类","2015-08-11","ZX210303","光伏","102419"
"002218","P0215","中证行业分类2016年版","2016-12-12","02010403","新能源设备","102419"
"002218","P0217","中信证券行业分类2.0修订版","2019-12-01","273030","太阳能","102419"
"002218","P0218","申银万国行业分类2021修订版","2021-07-30","630504","光伏辅材","102419"
"002218","P0219","中证行业分类2021年版","2021-12-13","20301010","光伏设备","102419"
"002218","P0218","申银万国行业分类2021修订版","2024-07-30","410106","光伏发电","102419"
"002222","P0203","申银万国行业分类2011修订版","2008-03-19","270401","其他电子","102539"
"002222","P0201","证监会行业分类2001年版","2008-03-19","C5115","电子元件制造业","102539"
"002222","P0207","证监会行业分类2012年版","2008-03-19","C39","计算机、通信和其他电子设备制造业","102539"
"002222","P0211","申银万国行业分类2014修订版","2008-03-19","270401","其他电子","102539"
"002222","P0221","中国上市公司协会上市公司行业分类","2008-03-19","C39","计算机、通信和其他电子设备制造业","102539"
"002222","P0203","申银万国行业分类2011修订版","2009-12-22","270201","元件","102539"
"002222","P0203","申银万国行业分类2011修订版","2011-10-10","270203","被动元件","102539"
"002222","P0211","申银万国行业分类2014修订版","2011-10-10","270203","被动元件","102539"
"002222","P0206","中证行业分类","2012-05-16","07020201","电子设备制造商","102539"
"002222","P0212","中信证券行业分类","2015-08-11","ZX350301","其他元器件Ⅲ","102539"
"002222","P0215","中证行业分类2016年版","2016-12-12","07020202","光电子器件","102539"
"002222","P0217","中信证券行业分类2.0修订版","2019-12-01","605010","消费电子组件","102539"
"002222","P0218","申银万国行业分类2021修订版","2021-07-30","270303","光学元件","102539"
"002222","P0219","中证行业分类2021年版","2021-12-13","45203030","光学元件","102539"
"002227","P0203","申银万国行业分类2011修订版","2008-05-06","260402","电气自控设备","102433"
"002227","P0201","证监会行业分类2001年版","2008-05-06","C7610","输配电及控制设备制造业","102433"
"002227","P0207","证监会行业分类2012年版","2008-05-06","C38","电气机械及器材制造业","102433"
"002227","P0211","申银万国行业分类2014修订版","2008-05-06","640209","其它专用机械","102433"
"002227","P0221","中国上市公司协会上市公司行业分类","2008-05-06","C38","电气机械和器材制造业","102433"
"002227","P0206","中证行业分类","2012-05-16","02010401","电气部件与设备","102433"
"002227","P0211","申银万国行业分类2014修订版","2014-01-06","630201","电网自动化","102433"
"002227","P0211","申银万国行业分类2014修订版","2014-02-21","630305","储能设备","102433"
"002227","P0212","中信证券行业分类","2015-08-11","ZX210202","二次设备","102433"
"002227","P0215","中证行业分类2016年版","2016-12-12","02010401","电气部件与设备","102433"
"002227","P0217","中信证券行业分类2.0修订版","2019-12-01","274040","电池综合服务","102433"
"002227","P0218","申银万国行业分类2021修订版","2021-07-30","630304","火电设备","102433"
"002227","P0219","中证行业分类2021年版","2021-12-13","20303030","其他储能设备","102433"
"002227","P0218","申银万国行业分类2021修订版","2022-07-29","630306","其他电源设备Ⅲ","102433"
"002231","P0203","申银万国行业分类2011修订版","2008-05-12","320103","通信传输设备","103144"
"002231","P0201","证监会行业分类2001年版","2008-05-12","G8101","通信设备制造业","103144"
"002231","P0207","证监会行业分类2012年版","2008-05-12","C39","计算机、通信和其他电子设备制造业","103144"
"002231","P0211","申银万国行业分类2014修订版","2008-05-12","730202","通信传输设备","103144"
"002231","P0221","中国上市公司协会上市公司行业分类","2008-05-12","C39","计算机、通信和其他电子设备制造业","103144"
"002231","P0203","申银万国行业分类2011修订版","2011-10-10","320104","通信配套服务","103144"
"002231","P0211","申银万国行业分类2014修订版","2011-10-10","730203","通信配套服务","103144"
"002231","P0206","中证行业分类","2012-05-16","08020101","通信设备","103144"
"002231","P0212","中信证券行业分类","2015-08-11","ZX360204","网络覆盖优化与运维","103144"
"002231","P0215","中证行业分类2016年版","2016-12-12","08020103","其它通信设备","103144"
"002231","P0217","中信证券行业分类2.0修订版","2019-12-01","614010","网络覆盖优化与运维","103144"
"002231","P0211","申银万国行业分类2014修订版","2021-04-30","650301","地面兵装","103144"
"002231","P0218","申银万国行业分类2021修订版","2021-07-30","730103","通信工程及服务","103144"
"002231","P0218","申银万国行业分类2021修订版","2021-10-29","650501","军工电子Ⅲ","103144"
"002231","P0219","中证行业分类2021年版","2021-12-13","50203010","通信技术服务","103144"
"002231","P0219","中证行业分类2021年版","2023-06-12","20102010","国防装备","103144"
"002231","P0219","中证行业分类2021年版","2025-06-16","15301010","普钢","103144"
"002236","P0203","申银万国行业分类2011修订版","2008-05-20","320201","计算机设备","102425"
"002236","P0201","证监会行业分类2001年版","2008-05-20","C57","其他电子设备制造业","102425"
"002236","P0207","证监会行业分类2012年版","2008-05-20","C39","计算机、通信和其他电子设备制造业","102425"
"002236","P0211","申银万国行业分类2014修订版","2008-05-20","710101","计算机设备","102425"
"002236","P0221","中国上市公司协会上市公司行业分类","2008-05-20","C39","计算机、通信和其他电子设备制造业","102425"
"002236","P0206","中证行业分类","2012-05-16","07020201","电子设备制造商","102425"
"002236","P0212","中信证券行业分类","2015-08-11","ZX350201","电子设备Ⅲ","102425"
"002236","P0215","中证行业分类2016年版","2016-12-12","07020201","电子设备及仪表制造商","102425"
"002236","P0211","申银万国行业分类2014修订版","2017-07-03","270501","电子系统组装","102425"
"002236","P0217","中信证券行业分类2.0修订版","2019-12-01","604010","安防","102425"
"002236","P0218","申银万国行业分类2021修订版","2021-07-30","710102","安防设备","102425"
"002236","P0219","中证行业分类2021年版","2021-12-13","45201040","安防设备及其他","102425"
"002241","P0203","申银万国行业分类2011修订版","2008-05-22","270501","电子系统组装","102542"
"002241","P0201","证监会行业分类2001年版","2008-05-22","C5115","电子元件制造业","102542"
"002241","P0207","证监会行业分类2012年版","2008-05-22","C39","计算机、通信和其他电子设备制造业","102542"
"002241","P0211","申银万国行业分类2014修订版","2008-05-22","270501","电子系统组装","102542"
"002241","P0221","中国上市公司协会上市公司行业分类","2008-05-22","C39","计算机、通信和其他电子设备制造业","102542"
"002241","P0206","中证行业分类","2012-05-16","07020201","电子设备制造商","102542"
"002241","P0212","中信证券行业分类","2015-08-11","ZX350301","其他元器件Ⅲ","102542"
"002241","P0215","中证行业分类2016年版","2016-12-12","07020201","电子设备及仪表制造商","102542"
"002241","P0217","中信证券行业分类2.0修订版","2019-12-01","605010","消费电子组件","102542"
"002241","P0218","申银万国行业分类2021修订版","2021-07-30","270504","消费电子零部件及组装","102542"
"002241","P0219","中证行业分类2021年版","2021-12-13","45201030","消费电子组件及零部件","102542"
"002242","P0203","申银万国行业分类2011修订版","2008-05-28","330104","小家电","102543"
"002242","P0201","证监会行业分类2001年版","2008-05-28","C7620","日用电器制造业","102543"
"002242","P0207","证监会行业分类2012年版","2008-05-28","C38","电气机械及器材制造业","102543"
"002242","P0211","申银万国行业分类2014修订版","2008-05-28","330104","小家电","102543"
"002242","P0221","中国上市公司协会上市公司行业分类","2008-05-28","C38","电气机械和器材制造业","102543"
"002242","P0206","中证行业分类","2012-05-16","03020103","家用电器","102543"
"002242","P0212","中信证券行业分类","2015-08-11","ZX260301","小家电Ⅲ","102543"
"002242","P0215","中证行业分类2016年版","2016-12-12","03020103","家用电器","102543"
"002242","P0217","中信证券行业分类2.0修订版","2019-12-01","333010","小家电Ⅲ","102543"
"002242","P0218","申银万国行业分类2021修订版","2021-07-30","330301","厨房小家电","102543"
"002242","P0219","中证行业分类2021年版","2021-12-13","25201030","小家电","102543"
"002245","P0203","申银万国行业分类2011修订版","2008-06-05","420801","物流","102435"
"002245","P0201","证监会行业分类2001年版","2008-06-05","K99","其他社会服务业","102435"
"002245","P0207","证监会行业分类2012年版","2008-06-05","O81","其他服务业","102435"
"002245","P0211","申银万国行业分类2014修订版","2008-06-05","420801","物流","102435"
"002245","P0221","中国上市公司协会上市公司行业分类","2008-06-05","O82","其他服务业","102435"
"002245","P0206","中证行业分类","2012-05-16","02020102","各种商业与专业服务","102435"
"002245","P0207","证监会行业分类2012年版","2012-10-26","G58","装卸搬运和运输代理业","102435"
"002245","P0221","中国上市公司协会上市公司行业分类","2012-10-26","G58","多式联运和运输代理业","102435"
"002245","P0212","中信证券行业分类","2015-08-11","ZX340202","物流","102435"
"002245","P0215","中证行业分类2016年版","2016-12-12","02030102","物流","102435"
"002245","P0217","中信证券行业分类2.0修订版","2019-12-01","502030","快递","102435"
"002245","P0217","中信证券行业分类2.0修订版","2020-04-14","502020","物流综合","102435"
"002245","P0207","证监会行业分类2012年版","2021-07-19","C38","电气机械及器材制造业","102435"
"002245","P0221","中国上市公司协会上市公司行业分类","2021-07-19","C38","电气机械和器材制造业","102435"
"002245","P0218","申银万国行业分类2021修订版","2021-07-30","630701","锂电池","102435"
"002245","P0219","中证行业分类2021年版","2021-12-13","20701020","物流综合","102435"
"002245","P0217","中信证券行业分类2.0修订版","2022-12-31","274010","锂电池","102435"
"002249","P0203","申银万国行业分类2011修订版","2008-06-19","260401","电机","102506"
"002249","P0201","证监会行业分类2001年版","2008-06-19","C7601","电机制造业","102506"
"002249","P0207","证监会行业分类2012年版","2008-06-19","C38","电气机械及器材制造业","102506"
"002249","P0211","申银万国行业分类2014修订版","2008-06-19","630101","电机","102506"
"002249","P0221","中国上市公司协会上市公司行业分类","2008-06-19","C38","电气机械和器材制造业","102506"
"002249","P0206","中证行业分类","2012-05-16","02010602","工业机械","102506"
"002249","P0212","中信证券行业分类","2015-08-11","ZX200305","其他通用机械","102506"
"002249","P0215","中证行业分类2016年版","2016-12-12","02010601","通用机械","102506"
"002249","P0217","中信证券行业分类2.0修订版","2019-12-01","274030","车用电机电控","102506"
"002249","P0218","申银万国行业分类2021修订版","2021-07-30","630101","电机Ⅲ","102506"
"002249","P0219","中证行业分类2021年版","2021-12-13","20401040","电动机与工控自动化","102506"
"002260","P0203","申银万国行业分类2011修订版","2008-07-16","330104","小家电","102564"
"002260","P0201","证监会行业分类2001年版","2008-07-16","C7620","日用电器制造业","102564"
"002260","P0207","证监会行业分类2012年版","2008-07-16","C38","电气机械及器材制造业","102564"
"002260","P0211","申银万国行业分类2014修订版","2008-07-16","330104","小家电","102564"
